ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1cc10,CUS_0xc8c,March,Tom Berging,23,103-20-7616,Journalist,14821.995,1064.16625,7,7,14,3,"Not Specified, Auto Loan, and Payday Loan",13,19,6.76,0,Standard,267.04,39.350475627699105,24.6,No,25.6,57.35509704279088,Low Spent Small Value Payments,313.4417372503201,Standard
0x1cc11,CUS_0xc8c,April,Tom Berging,23,103-20-7616,Journalist,14821.995,1064.16625,7,7,5,3,"Not Specified, Auto Loan, and Payday Loan",13,19,0.7599999999999998,0,Standard,267.04,38.40200504750515,24.7,No,25.6,35.17645266579311,Unknown,325.6203816273179,Standard
0x1cc12,CUS_0xc8c,May,Tom Berging,23,103-20-7616,Journalist,14821.995,1064.16625,7,7,14,3,"Not Specified, Auto Loan, and Payday Loan",14,16,6.76,0,Standard,267.04,25.826463192393923,24.8,No,25.6,73.19389066190128,Low Spent Small Value Payments,297.60294363120965,Standard
0x1cc13,CUS_0xc8c,June,Tom Berging,23,103-20-7616,Journalist,14821.995,1064.16625,7,7,14,3,"Not Specified, Auto Loan, and Payday Loan",13,14,6.76,0,Standard,267.04,25.637867012568588,24.8,No,25.6,109.88226620407694,Low Spent Small Value Payments,260.91456808903405,Standard
0x1cc14,CUS_0xc8c,July,Tom Berging,23,103-20-7616,Journalist,14821.995,1064.16625,7,7,14,3,"Not Specified, Auto Loan, and Payday Loan",13,19,6.76,0,Standard,267.04,24.943166156998192,24.9,No,25.6,63.32274501956973,Low Spent Small Value Payments,307.47408927354127,Standard
0x1cc15,CUS_0xc8c,August,Tom Berging,23,103-20-7616,Journalist,14821.995,1064.16625,7,7,14,3,"Not Specified, Auto Loan, and Payday Loan",13,19,6.76,0,Standard,267.04,25.62037989921537,25.0,No,25.6,66.26810373360607,Low Spent Medium Value Payments,294.52873055950494,Standard
0x1cc1a,CUS_0x8fc8,January,Lesleye,47,809-75-3628,Doctor,34766.91,2790.2425000000007,8,5,3,3,"Debt Consolidation Loan, Auto Loan, and Mortgage Loan",27,18,3.95,2,Unknown,217.5,22.956539450775967,18.6,No,76.9,146.30852809210185,Unknown,325.80750274992533,Standard
0x1cc1b,CUS_0x8fc8,February,Lesleye,48,809-75-3628,Unknown,34766.91,2790.2425000000007,8,5,3,3,"Debt Consolidation Loan, Auto Loan, and Mortgage Loan",29,18,3.95,2,Standard,217.5,28.028931396123017,18.7,No,76.9,101.0851774756486,High Spent Small Value Payments,361.0308533663786,Standard
0x1cc1c,CUS_0x8fc8,March,Lesleye,48,809-75-3628,Doctor,34766.91,2897.2425000000003,8,5,1,3,"Debt Consolidation Loan, Auto Loan, and Mortgage Loan",27,21,3.95,2,Unknown,217.5,32.962915298308445,18.8,No,76.9,217.6851270022283,Low Spent Small Value Payments,274.4309038397989,Standard
0x1cc1d,CUS_0x8fc8,April,Lesleye,48,809-75-3628,Doctor,34766.91,2790.2425000000007,8,5,3,3,"Debt Consolidation Loan, Auto Loan, and Mortgage Loan",27,21,0.9500000000000002,2,Unknown,217.5,31.057394746145334,18.8,No,76.9,86.59370113313815,Unknown,365.52232970888906,Good
0x1cc1e,CUS_0x8fc8,May,Lesleye,48,809-75-3628,Doctor,34766.91,2790.2425000000007,8,5,3,3,"Debt Consolidation Loan, Auto Loan, and Mortgage Loan",27,14,3.95,2,Standard,217.5,26.726223417484555,18.9,No,76.9,179.1787103857741,High Spent Small Value Payments,282.93732045625313,Good
0x1cc1f,CUS_0x8fc8,June,Lesleye,48,809-75-3628,Doctor,34766.91,2790.2425000000007,8,5,3,3,"Debt Consolidation Loan, Auto Loan, and Mortgage Loan",27,16,3.95,2,Standard,217.5,25.6109392008422,19.0,No,76.9,39.924949356541454,High Spent Large Value Payments,402.19108148548577,Standard
0x1cc20,CUS_0x8fc8,July,Lesleye,48,809-75-3628,Doctor,34766.91,2897.2425000000003,8,5,3,3,"Debt Consolidation Loan, Auto Loan, and Mortgage Loan",30,18,3.95,2,Standard,217.5,25.492378458129767,19.1,No,76.9,184.93879873386868,Low Spent Small Value Payments,307.1772321081585,Standard
0x1cc21,CUS_0x8fc8,August,Lesleye,48,809-75-3628,Doctor,34766.91,2790.2425000000007,8,5,3,3,"Debt Consolidation Loan, Auto Loan, and Mortgage Loan",26,18,3.95,2,Standard,217.5,31.63712680635217,19.2,No,76.9,349.42052688661084,Low Spent Small Value Payments,142.6955039554163,Standard
0x1cc26,CUS_0x279f,January,Aditya Suharmokoa,43,231-40-8875,Accountant,88968.9,7176.075,4,3,15,4,"Student Loan, Not Specified, Mortgage Loan, and Auto Loan",21,14,16.93,6,Standard,375.83,35.906535164619385,19.1,Yes,290.6,235.0352968284215,Unknown,442.0037930006965,Standard
0x1cc27,CUS_0x279f,February,Aditya Suharmokoa,44,231-40-8875,Accountant,88968.9,7176.075,4,3,15,4,"Student Loan, Not Specified, Mortgage Loan, and Auto Loan",21,14,16.93,6,Standard,375.83,24.11524925027009,19.2,Yes,290.6,254.2263301459225,High Spent Medium Value Payments,422.8127596831955,Standard
0x1cc29,CUS_0x279f,April,Aditya Suharmokoa,44,231-40-8875,Accountant,88968.9,7176.075,4,3,15,4,"Student Loan, Not Specified, Mortgage Loan, and Auto Loan",26,12,16.93,8,Unknown,375.83,40.32417306649524,19.3,Unknown,290.6,133.87515538857048,High Spent Medium Value Payments,543.1639344405477,Standard
0x1cc2b,CUS_0x279f,June,Aditya Suharmokoa,44,231-40-8875,Accountant,88968.9,7176.075,4,3,15,4,"Student Loan, Not Specified, Mortgage Loan, and Auto Loan",21,14,16.93,8,Standard,375.83,37.63192636783484,0.0,Yes,290.6,321.93043414025954,High Spent Small Value Payments,365.1086556888585,Standard
0x1cc2c,CUS_0x279f,July,Aditya Suharmokoa,44,231-40-8875,Accountant,88968.9,7176.075,4,3,15,4,"Student Loan, Not Specified, Mortgage Loan, and Auto Loan",21,14,21.93,8,Standard,375.83,36.26597340864132,19.6,Yes,290.6,125.41437627950786,High Spent Medium Value Payments,551.6247135496102,Poor
0x1cc2d,CUS_0x279f,August,Aditya Suharmokoa,44,231-40-8875,Accountant,88968.9,7176.075,4,3,15,4,"Student Loan, Not Specified, Mortgage Loan, and Auto Loan",21,14,21.93,8,Standard,375.83,26.70772476429319,19.7,Yes,290.6,250.8671037296728,Low Spent Small Value Payments,466.1719860994452,Poor
0x1cc3e,CUS_0x18ea,January,Jasond,28,411-59-6345,Musician,38083.18,3173.598333333334,3,3,7,4,"Personal Loan, Credit-Builder Loan, Personal Loan, and Not Specified",14,9,4.8100000000000005,3,Good,728.23,37.36690838027122,28.1,No,91.9,75.88287654301007,Low Spent Large Value Payments,394.6512876081616,Good
0x1cc3f,CUS_0x18ea,February,Jasond,28,411-59-6345,Unknown,38083.18,2924.598333333333,3,3,7,4,"Personal Loan, Credit-Builder Loan, Personal Loan, and Not Specified",14,9,10.81,3,Unknown,728.23,26.32530943333134,28.2,No,91.9,66.86471537317408,High Spent Small Value Payments,393.6694487779976,Good
0x1cc40,CUS_0x18ea,March,Jasond,28,411-59-6345,Musician,38083.18,2924.598333333333,3,3,7,4,"Personal Loan, Credit-Builder Loan, Personal Loan, and Not Specified",14,9,10.81,3,Good,728.23,39.30816788995797,0.0,No,91.9,365.6540095383307,Low Spent Small Value Payments,124.88015461284095,Good
0x1cc41,CUS_0x18ea,April,Jasond,28,411-59-6345,Musician,38083.18,3173.598333333334,3,3,7,4,"Personal Loan, Credit-Builder Loan, Personal Loan, and Not Specified",14,9,10.81,3,Good,728.23,38.34929364727704,28.3,No,91.9,117.0636615751993,High Spent Small Value Payments,343.4705025759723,Standard
0x1cc42,CUS_0x18ea,May,Jasond,28,411-59-6345,Musician,38083.18,2924.598333333333,3,3,7,4,"Personal Loan, Credit-Builder Loan, Personal Loan, and Not Specified",11,9,10.81,3,Good,728.23,28.91884803574327,28.4,No,91.9,114.51576023514222,High Spent Medium Value Payments,336.01840391602934,Good
0x1cc43,CUS_0x18ea,June,Jasond,28,,Musician,38083.18,2924.598333333333,3,3,7,4,"Personal Loan, Credit-Builder Loan, Personal Loan, and Not Specified",14,9,10.81,5,Good,728.23,31.06986332907055,28.5,No,91.9,224.8204987438554,Low Spent Large Value Payments,245.71366540731623,Good
0x1cc44,CUS_0x18ea,July,Jasond,28,411-59-6345,Musician,38083.18,2924.598333333333,3,3,7,4,"Personal Loan, Credit-Builder Loan, Personal Loan, and Not Specified",14,9,10.81,5,Good,728.23,32.445301543503454,0.0,No,91.9,210.24110692241916,Low Spent Small Value Payments,280.2930572287525,Good
0x1cc45,CUS_0x18ea,August,Unknown,28,411-59-6345,Musician,38083.18,2924.598333333333,3,3,7,4,"Personal Loan, Credit-Builder Loan, Personal Loan, and Not Specified",14,9,8.81,5,Good,728.23,34.00645669600646,28.7,No,91.9,344.7560636927992,Low Spent Small Value Payments,145.77810045837245,Good
0x1cc4a,CUS_0x365b,January,Katharina Bartz,43,836-54-5001,Scientist,9328.895,641.4079166666667,7,7,15,7,"Not Specified, Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Debt Consolidation Loan",58,17,3.03,11,Bad,2049.2,28.28522337045537,16.9,Yes,47.9,43.277866794469894,Low Spent Large Value Payments,242.92106085575284,Standard
0x1cc4b,CUS_0x365b,February,Katharina Bartz,43,836-54-5001,Scientist,9328.895,641.4079166666667,7,7,15,7,"Not Specified, Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Debt Consolidation Loan",62,16,3.03,11,Bad,2049.2,36.65221301572048,17.0,Yes,47.9,32.3978648320087,High Spent Small Value Payments,243.80106281821395,Poor
0x1cc4c,CUS_0x365b,March,Unknown,16,836-54-5001,Scientist,9328.895,777.4079166666667,7,7,15,7,"Not Specified, Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Debt Consolidation Loan",62,13,8.03,11,Bad,2049.2,27.926594737545276,17.1,Yes,47.9,43.164924631189955,Low Spent Medium Value Payments,253.03400301903267,Standard
0x1cc4d,CUS_0x365b,April,Katharina Bartz,43,836-54-5001,Scientist,9328.895,641.4079166666667,7,7,15,7,"Not Specified, Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Debt Consolidation Loan",62,13,-3.97,11,Bad,2049.2,32.47799227124149,17.2,Yes,118.38,33.76274046433261,Unknown,272.43618718589005,Poor
0x1cc4e,CUS_0x365b,May,Katharina Bartz,43,836-54-5001,Scientist,9328.895,641.4079166666667,7,7,15,7,"Not Specified, Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Debt Consolidation Loan",66,15,3.03,11,Unknown,2049.2,23.85490255492084,17.2,Yes,47.9,21.58798659051208,High Spent Small Value Payments,254.61094105971057,Poor
0x1cc4f,CUS_0x365b,June,Katharina Bartz,43,836-54-5001,Unknown,9328.895,641.4079166666667,7,7,15,7,"Not Specified, Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Debt Consolidation Loan",62,13,3.03,11,Unknown,2049.2,24.551776536266125,0.0,Yes,47.9,45.229207597047434,Low Spent Medium Value Payments,250.9697200531752,Poor
0x1cc50,CUS_0x365b,July,Katharina Bartz,43,836-54-5001,Scientist,9328.895,641.4079166666667,7,7,15,7,"Not Specified, Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Debt Consolidation Loan",62,15,3.03,14,Bad,2049.2,37.986543791996134,17.4,Yes,47.9,58.86542971642353,Low Spent Small Value Payments,247.3334979337991,Standard
0x1cc51,CUS_0x365b,August,Katharina Bartz,43,836-54-5001,Scientist,9328.895,777.4079166666667,7,7,15,7,"Not Specified, Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Debt Consolidation Loan",62,13,2.03,14,Bad,2049.2,28.36077563877101,17.5,Yes,47.9,0.0,High Spent Large Value Payments,250.03047908598296,Poor
0x1cc56,CUS_0x15a7,January,Philippy,21,755-77-1230,Mechanic,120368.32,10210.693333333336,1,7,12,1,"Mortgage Loan, Payday Loan, and Not Specified",1,9,8.87,6,Good,785.01,26.196731969955135,0.0,No,288.9,228.02122888777623,High Spent Large Value Payments,744.0984124527142,Standard
0x1cc58,CUS_0x15a7,March,Unknown,21,755-77-1230,Mechanic,120368.32,10030.693333333336,1,7,5,3,"Mortgage Loan, Payday Loan, and Not Specified",6,9,8.87,1,Good,785.01,31.817289863001147,21.4,No,288.9,419.32983615993584,High Spent Medium Value Payments,562.7898051805547,Standard
0x1cc5a,CUS_0x15a7,May,Philippy,22,755-77-1230,Mechanic,120368.32,10210.693333333336,1,7,12,3,"Mortgage Loan, Payday Loan, and Not Specified",1,8,8.87,1,Unknown,785.01,35.51459416585285,0.0,No,288.9,516.4338983983155,Unknown,495.685742942175,Standard
0x1cc5b,CUS_0x15a7,June,Philippy,22,755-77-1230,Mechanic,120368.32,10210.693333333336,1,7,12,3,"Mortgage Loan, Payday Loan, and Not Specified",1,9,8.87,1,Good,785.01,36.403594428149646,21.7,No,288.9,342.89404817856627,High Spent Medium Value Payments,639.2255931619243,Poor
0x1cc5d,CUS_0x15a7,August,Philippy,22,755-77-1230,Mechanic,120368.32,10210.693333333336,1,7,12,3,"Mortgage Loan, Payday Loan, and Not Specified",1,9,8.87,1,Good,785.01,39.00212050225493,21.8,No,288.9,338.30237913918234,High Spent Medium Value Payments,643.8172622013083,Poor
0x1cc6e,CUS_0x44d2,January,Unknown,22,264-15-7342,Journalist,43493.93,3516.494166666667,4,2,4,0,,10,5,6.93,1,Unknown,621.24,40.85642305971089,31.8,No,0.0,118.09597884366492,High Spent Medium Value Payments,483.5534378230018,Good
0x1cc70,CUS_0x44d2,March,Saphira,23,264-15-7342,Journalist,43493.93,3516.494166666667,4,2,4,0,,10,4,6.93,1,Good,621.24,25.220863255732397,32.0,No,0.0,237.09896591421483,Unknown,384.5504507524519,Good
0x1cc71,CUS_0x44d2,April,Saphira,23,264-15-7342,Journalist,43493.93,3516.494166666667,4,2,4,0,,8,5,0.0,1,Good,621.24,30.248199403051075,32.1,No,0.0,60.265755289962634,High Spent Large Value Payments,531.3836613767041,Good
0x1cc72,CUS_0x44d2,May,Saphira,23,264-15-7342,Journalist,43493.93,3516.494166666667,4,2,4,0,,10,5,6.93,1,Good,621.24,35.396344032658185,32.2,No,0.0,180.85620813836164,Low Spent Large Value Payments,440.79320852830506,Good
0x1cc74,CUS_0x44d2,July,Unknown,23,264-15-7342,Journalist,43493.93,3516.494166666667,4,2,4,0,,6,14,12.93,4,Good,621.24,28.17820877166248,32.3,No,0.0,333.39574698144827,Low Spent Small Value Payments,308.25366968521837,Good
0x1cc75,CUS_0x44d2,August,Saphira,23,264-15-7342,Journalist,43493.93,3516.494166666667,4,2,4,0,,10,2,6.93,4,Good,621.24,26.73437544207459,32.4,No,0.0,77.7852108204035,High Spent Medium Value Payments,523.8642058462632,Good
0x1cc7a,CUS_0x7409,January,Koltrowitzn,16,562-04-5412,Developer,29510.87,2560.2391666666667,4,7,12,1,"Personal Loan, Not Specified, and Debt Consolidation Loan",4,0,8.71,4,Good,1147.62,28.22586850055321,16.4,No,49.7,147.60612887539384,Unknown,348.7104412113601,Standard
0x1cc7b,CUS_0x7409,February,Unknown,38,562-04-5412,Developer,29510.87,2560.2391666666667,4,7,12,3,"Personal Loan, Not Specified, and Debt Consolidation Loan",4,0,6.710000000000001,1,Good,1147.62,26.351335491262425,16.5,No,49.7,59.92829486890582,High Spent Small Value Payments,406.3882752178481,Standard
0x1cc7d,CUS_0x7409,April,Koltrowitzn,38,562-04-5412,Developer,29510.87,2560.2391666666667,4,7,12,3,"Personal Loan, Not Specified, and Debt Consolidation Loan",4,1,8.71,4,Good,1147.62,37.1588538634335,16.7,No,49.7,208.5984590325249,Low Spent Small Value Payments,287.7181110542291,Standard
0x1cc7e,CUS_0x7409,May,Koltrowitzn,38,562-04-5412,Developer,29510.87,2560.2391666666667,4,7,12,3,"Personal Loan, Not Specified, and Debt Consolidation Loan",1,0,8.71,4,Unknown,1147.62,29.54675874320477,0.0,No,49.7,189.0761863402599,Unknown,287.240383746494,Standard
0x1cc7f,CUS_0x7409,June,Koltrowitzn,38,562-04-5412,Developer,29510.87,2560.2391666666667,4,7,12,3,"Personal Loan, Not Specified, and Debt Consolidation Loan",4,0,5.710000000000001,4,Unknown,1147.62,29.46466094551448,16.8,No,49.7,223.54559628400293,Low Spent Medium Value Payments,262.77097380275103,Standard
0x1cc81,CUS_0x7409,August,Koltrowitzn,38,562-04-5412,Developer,29510.87,2560.2391666666667,4,7,12,3,"Personal Loan, Not Specified, and Debt Consolidation Loan",4,2,8.71,6,Good,1147.62,32.860227782333915,17.0,No,49.7,105.47018960365632,Low Spent Medium Value Payments,380.8463804830976,Standard
0x1cc86,CUS_0x37d5,January,Foo Yunq,45,065-99-4728,Lawyer,30207.15,2272.2625000000007,3,3,13,4,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",33,17,8.66,6,Standard,1423.88,27.364619629488917,18.7,Yes,61.1,216.08503599382055,Low Spent Small Value Payments,240.06372613797345,Standard
0x1cc87,CUS_0x37d5,February,Foo Yunq,45,065-99-4728,Lawyer,30207.15,2272.2625000000007,3,3,13,1,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",30,14,15.66,6,Unknown,1423.88,24.393580841524106,18.8,Yes,61.1,40.09044954732683,High Spent Medium Value Payments,376.0583125844672,Standard
0x1cc89,CUS_0x37d5,April,Foo Yunq,45,065-99-4728,Lawyer,30207.15,2272.2625000000007,3,3,13,4,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",32,14,4.66,6,Standard,1423.88,32.46613923258331,18.9,Yes,61.1,40.33233472792553,High Spent Medium Value Payments,375.8164274038685,Standard
0x1cc8a,CUS_0x37d5,May,Foo Yunq,45,065-99-4728,Lawyer,30207.15,2272.2625000000007,3,3,13,4,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",30,15,8.66,6,Standard,1423.88,32.20285761802361,19.0,Yes,61.1,31.550296546028928,High Spent Medium Value Payments,384.5984655857651,Standard
0x1cc8b,CUS_0x37d5,June,Foo Yunq,45,065-99-4728,Lawyer,30207.15,2272.2625000000007,3,3,13,4,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",30,11,8.66,6,Standard,1423.88,25.361858259193788,19.1,Yes,61.1,35.75705429310247,High Spent Medium Value Payments,380.3917078386916,Standard
0x1cc8c,CUS_0x37d5,July,Foo Yunq,45,065-99-4728,Lawyer,30207.15,2272.2625000000007,3,3,13,4,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",33,11,8.66,10,Standard,1423.88,30.380529948099273,19.2,Yes,61.1,165.60410035588296,Low Spent Small Value Payments,290.54466177591104,Poor
0x1cc8d,CUS_0x37d5,August,Foo Yunq,45,065-99-4728,Unknown,30207.15,2272.2625000000007,3,3,13,4,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",30,16,8.66,10,Standard,1423.88,30.557029551896463,19.2,Yes,61.1,81.88334290426998,High Spent Medium Value Payments,334.2654192275241,Poor
0x1cc92,CUS_0x1c34,January,Kirstin Ridleyl,25,184-30-9439,Teacher,29987.16,2498.93,4,4,3,3,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",8,0,2.36,1,Good,30.53,27.076278761762964,31.6,No,60.3,149.3525824518486,Unknown,336.1398819175706,Good
0x1cc93,CUS_0x1c34,February,Kirstin Ridleyl,25,184-30-9439,Unknown,29987.16,2557.93,4,4,3,3,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",6,3,7.3599999999999985,1,Unknown,30.53,27.97960523223492,31.7,No,60.3,80.56500775330379,High Spent Medium Value Payments,364.92745661611536,Good
0x1cc94,CUS_0x1c34,March,Kirstin Ridleyl,25,184-30-9439,Teacher,29987.16,2557.93,4,4,3,3,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",6,14,2.36,1,Good,30.53,30.17638057466225,0.0,No,60.3,87.58401881349512,Low Spent Small Value Payments,397.9084455559242,Good
0x1cc95,CUS_0x1c34,April,Kirstin Ridleyl,26,184-30-9439,Teacher,29987.16,2557.93,4,4,3,3,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",4,3,2.36,1,Good,30.53,36.85259864947107,31.8,No,60.3,0.0,Low Spent Small Value Payments,206.89774472611785,Good
0x1cc96,CUS_0x1c34,May,Kirstin Ridleyl,26,184-30-9439,Teacher,29987.16,2557.93,4,4,3,3,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",6,3,2.36,1,Unknown,30.53,30.17019496205852,31.9,No,60.3,77.37395803783497,High Spent Medium Value Payments,368.11850633158434,Good
0x1cc97,CUS_0x1c34,June,Unknown,26,184-30-9439,Teacher,29987.16,2557.93,4,4,3,3,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",6,3,2.36,1,Unknown,30.53,37.03793759613715,32.0,No,60.3,120.1846735907246,Low Spent Small Value Payments,365.3077907786946,Good
0x1cc98,CUS_0x1c34,July,Kirstin Ridleyl,26,184-30-9439,Teacher,29987.16,2498.93,4,4,3,3,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",1,3,2.36,1,Good,30.53,24.689201455195025,32.1,No,60.3,160.03318474112567,High Spent Small Value Payments,295.4592796282936,Standard
0x1cc99,CUS_0x1c34,August,Kirstin Ridleyl,26,184-30-9439,Teacher,29987.16,2557.93,4,4,3,3,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",6,3,2.36,1,Unknown,30.53,31.302744705649538,32.2,No,60.3,137.6637106949272,High Spent Small Value Payments,317.82875367449213,Standard
0x1cc9f,CUS_0x8fcd,February,Unknown,31,435-45-6780,Lawyer,14773.3,1432.1083333333331,4,6,15,3,"Credit-Builder Loan, Mortgage Loan, and Payday Loan",18,20,12.79,7,Standard,861.13,31.85010273923795,24.2,Yes,31.6,0.0,Low Spent Medium Value Payments,345.3488565125664,Standard
0x1cca0,CUS_0x8fcd,March,Soham Chatterjeea,31,435-45-6780,Lawyer,14773.3,1432.1083333333331,4,6,15,3,"Credit-Builder Loan, Mortgage Loan, and Payday Loan",13,20,7.79,7,Standard,861.13,32.35153834427741,24.2,Yes,31.6,181.20464472429532,Low Spent Small Value Payments,220.43489817031207,Standard
0x1cca1,CUS_0x8fcd,April,Soham Chatterjeea,31,435-45-6780,Lawyer,14773.3,1432.1083333333331,4,6,15,3,"Credit-Builder Loan, Mortgage Loan, and Payday Loan",13,20,7.79,7,Standard,861.13,29.20518186415035,24.3,Yes,31.6,55.032220668269574,High Spent Small Value Payments,316.6073222263379,Standard
0x1cca2,CUS_0x8fcd,May,Soham Chatterjeea,31,435-45-6780,Lawyer,14773.3,1432.1083333333331,4,6,15,3,"Credit-Builder Loan, Mortgage Loan, and Payday Loan",13,20,7.79,7,Standard,861.13,34.669831742179696,24.4,Yes,31.6,81.03160816372969,Low Spent Small Value Payments,320.6079347308778,Standard
